fold_id,model_type,class,f1
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,cnn,Pinch,0.882075
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,cnn,Tripod,0.823985
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,cnn,Rest,0.971366
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,cnn,Fist,0.973568
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,cnn,Pinch,0.854503
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,cnn,Tripod,0.906832
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,cnn,Rest,0.969967
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,cnn,Fist,0.995633
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,cnn,Pinch,0.773973
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,cnn,Tripod,0.619469
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,cnn,Rest,0.415888
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,cnn,Fist,0.289753
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,cnn,Pinch,0.089941
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,cnn,Tripod,0.093209
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,cnn,Rest,0.531671
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,cnn,Fist,0.035928
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,cnn,Pinch,0.0
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,cnn,Tripod,0.0
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,cnn,Rest,0.66906
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,cnn,Fist,0.108
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,cnn,Pinch,0.057588
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,cnn,Tripod,0.012397
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,cnn,Rest,0.888724
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,cnn,Fist,0.0
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,cnn,Pinch,0.0
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,cnn,Tripod,0.0
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,cnn,Rest,0.796551
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,cnn,Fist,0.504505
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,cnn,Pinch,0.044944
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,cnn,Tripod,0.142857
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,cnn,Rest,0.821017
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,cnn,Fist,0.611111
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,cnn,Pinch,0.831683
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,cnn,Tripod,0.861111
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,cnn,Rest,0.722764
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,cnn,Fist,0.883352
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,cnn,Pinch,0.724602
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,cnn,Tripod,0.0
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,cnn,Rest,0.79086
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,cnn,Fist,0.778571
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,cnn,Pinch,0.490956
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,cnn,Tripod,0.319266
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,cnn,Rest,0.446611
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,cnn,Fist,0.842367
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,cnn,Pinch,0.143216
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,cnn,Tripod,0.490916
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,cnn,Rest,0.976796
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,cnn,Fist,0.971429
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,cnn,Pinch,0.910284
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,cnn,Tripod,0.91974
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,cnn,Rest,0.918536
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,cnn,Fist,0.979955
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,cnn,Pinch,0.861224
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,cnn,Tripod,0.874494
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,cnn,Rest,0.802893
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,cnn,Fist,0.993464
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,cnn,Pinch,0.0
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,cnn,Tripod,0.913223
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,cnn,Rest,0.903885
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,cnn,Fist,0.937644
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,cnn,Pinch,0.794979
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,cnn,Tripod,0.786632
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,cnn,Rest,0.943478
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,cnn,Fist,0.929577
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,cnn,Pinch,0.0
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,cnn,Tripod,0.635328
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,cnn,Rest,0.942901
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,cnn,Fist,0.826241
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,cnn,Pinch,0.018127
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,cnn,Tripod,0.609062
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,cnn,Rest,0.858921
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,cnn,Fist,0.926267
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,cnn,Pinch,0.77037
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,cnn,Tripod,0.901468
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,cnn,Rest,0.890272
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,cnn,Fist,0.65371
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,cnn,Pinch,0.71179
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,cnn,Tripod,0.518771
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,cnn,Rest,0.86037
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,cnn,Fist,0.856448
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,cnn,Pinch,0.779468
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,cnn,Tripod,0.757333
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,cnn,Rest,0.912125
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,cnn,Fist,0.933628
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,cnn,Pinch,0.843011
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,cnn,Tripod,0.9
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,cnn,Rest,0.891747
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,cnn,Fist,0.864865
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,cnn,Pinch,0.915401
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,cnn,Tripod,0.954751
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,cnn,Rest,0.894845
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,cnn,Fist,0.866828
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,cnn,Pinch,0.901879
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,cnn,Tripod,0.866667
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,cnn,Rest,0.900217
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,cnn,Fist,0.849642
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,cnn,Pinch,0.895833
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,cnn,Tripod,0.940919
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,cnn,Rest,0.896767
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,cnn,Fist,0.850746
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,cnn,Pinch,0.939394
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,cnn,Tripod,0.962637
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,cnn,Rest,0.897075
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,cnn,Fist,0.906667
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,cnn,Pinch,0.940426
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,cnn,Tripod,0.892449
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,cnn,Rest,0.918253
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,cnn,Fist,0.92043
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,cnn,Pinch,0.971922
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,cnn,Tripod,0.940919
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,cnn,Rest,0.764451
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,cnn,Fist,0.45311
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,cnn,Pinch,0.19174
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,cnn,Tripod,0.436047
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,cnn,Rest,0.795357
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,cnn,Fist,0.020253
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,cnn,Pinch,0.219251
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,cnn,Tripod,0.399449
intra_loso_session__VP_01__2026-02-26_12:30:21_3rep,mstnet,Rest,0.937079
intra_loso_session__VP_01__2026-02-26_12:30:21_3rep,mstnet,Fist,0.974249
intra_loso_session__VP_01__2026-02-26_12:30:21_3rep,mstnet,Pinch,0.718204
intra_loso_session__VP_01__2026-02-26_12:30:21_3rep,mstnet,Tripod,0.842505
intra_loso_session__VP_01__2026-02-26_12:50:17_3rep,mstnet,Rest,0.954087
intra_loso_session__VP_01__2026-02-26_12:50:17_3rep,mstnet,Fist,0.972043
intra_loso_session__VP_01__2026-02-26_12:50:17_3rep,mstnet,Pinch,0.934783
intra_loso_session__VP_01__2026-02-26_12:50:17_3rep,mstnet,Tripod,0.982609
intra_loso_session__VP_01__2026-03-02_10:15:18_3rep,mstnet,Rest,0.892116
intra_loso_session__VP_01__2026-03-02_10:15:18_3rep,mstnet,Fist,0.792541
intra_loso_session__VP_01__2026-03-02_10:15:18_3rep,mstnet,Pinch,0.715564
intra_loso_session__VP_01__2026-03-02_10:15:18_3rep,mstnet,Tripod,0.441718
intra_loso_session__VP_01__2026-03-02_12:29:32_3rep,mstnet,Rest,0.853147
intra_loso_session__VP_01__2026-03-02_12:29:32_3rep,mstnet,Fist,0.761421
intra_loso_session__VP_01__2026-03-02_12:29:32_3rep,mstnet,Pinch,0.710462
intra_loso_session__VP_01__2026-03-02_12:29:32_3rep,mstnet,Tripod,0.816239
intra_loso_session__VP_01__2026-03-02_12:33:18_3rep,mstnet,Rest,0.866744
intra_loso_session__VP_01__2026-03-02_12:33:18_3rep,mstnet,Fist,0.825532
intra_loso_session__VP_01__2026-03-02_12:33:18_3rep,mstnet,Pinch,0.940919
intra_loso_session__VP_01__2026-03-02_12:33:18_3rep,mstnet,Tripod,0.872428
intra_loso_session__VP_01__2026-03-02_12:35:53_5rep,mstnet,Rest,0.836241
intra_loso_session__VP_01__2026-03-02_12:35:53_5rep,mstnet,Fist,0.835378
intra_loso_session__VP_01__2026-03-02_12:35:53_5rep,mstnet,Pinch,0.642772
intra_loso_session__VP_01__2026-03-02_12:35:53_5rep,mstnet,Tripod,0.702774
intra_loso_session__VP_01__2026-03-03_13:21:53_3rep,mstnet,Rest,0.785166
intra_loso_session__VP_01__2026-03-03_13:21:53_3rep,mstnet,Fist,0.959488
intra_loso_session__VP_01__2026-03-03_13:21:53_3rep,mstnet,Pinch,0.746167
intra_loso_session__VP_01__2026-03-03_13:21:53_3rep,mstnet,Tripod,0.945946
intra_loso_session__VP_01__2026-03-03_14:31:55_3rep,mstnet,Rest,0.913978
intra_loso_session__VP_01__2026-03-03_14:31:55_3rep,mstnet,Fist,0.933921
intra_loso_session__VP_01__2026-03-03_14:31:55_3rep,mstnet,Pinch,0.946903
intra_loso_session__VP_01__2026-03-03_14:31:55_3rep,mstnet,Tripod,0.936937
intra_loso_session__VP_01__2026-03-10_13:44:35_3rep,mstnet,Rest,0.746386
intra_loso_session__VP_01__2026-03-10_13:44:35_3rep,mstnet,Fist,0.929515
intra_loso_session__VP_01__2026-03-10_13:44:35_3rep,mstnet,Pinch,0.690438
intra_loso_session__VP_01__2026-03-10_13:44:35_3rep,mstnet,Tripod,0.838565
intra_loso_session__VP_01__2026-03-16_11:04:06_3rep,mstnet,Rest,0.814178
intra_loso_session__VP_01__2026-03-16_11:04:06_3rep,mstnet,Fist,0.951327
intra_loso_session__VP_01__2026-03-16_11:04:06_3rep,mstnet,Pinch,0.635922
intra_loso_session__VP_01__2026-03-16_11:04:06_3rep,mstnet,Tripod,0.772074
intra_loso_session__VP_01__2026-03-16_11:11:49_3rep,mstnet,Rest,0.951456
intra_loso_session__VP_01__2026-03-16_11:11:49_3rep,mstnet,Fist,0.977974
intra_loso_session__VP_01__2026-03-16_11:11:49_3rep,mstnet,Pinch,0.942529
intra_loso_session__VP_01__2026-03-16_11:11:49_3rep,mstnet,Tripod,0.965217
intra_loso_session__VP_01__2026-03-20_11:10:16_3rep,mstnet,Rest,0.916667
intra_loso_session__VP_01__2026-03-20_11:10:16_3rep,mstnet,Fist,0.438202
intra_loso_session__VP_01__2026-03-20_11:10:16_3rep,mstnet,Pinch,0.730942
intra_loso_session__VP_01__2026-03-20_11:10:16_3rep,mstnet,Tripod,0.531915
intra_loso_session__VP_01__2026-03-20_12:54:45_10rep,mstnet,Rest,0.982337
intra_loso_session__VP_01__2026-03-20_12:54:45_10rep,mstnet,Fist,0.988879
intra_loso_session__VP_01__2026-03-20_12:54:45_10rep,mstnet,Pinch,0.965884
intra_loso_session__VP_01__2026-03-20_12:54:45_10rep,mstnet,Tripod,0.973862
intra_loso_session__VP_01__2026-03-20_14:17:17_3rep,mstnet,Rest,0.94958
intra_loso_session__VP_01__2026-03-20_14:17:17_3rep,mstnet,Fist,0.937063
intra_loso_session__VP_01__2026-03-20_14:17:17_3rep,mstnet,Pinch,0.949002
intra_loso_session__VP_01__2026-03-20_14:17:17_3rep,mstnet,Tripod,0.928251
intra_loso_session__VP_01__2026-03-20_14:18:36_3rep,mstnet,Rest,0.895337
intra_loso_session__VP_01__2026-03-20_14:18:36_3rep,mstnet,Fist,0.813299
intra_loso_session__VP_01__2026-03-20_14:18:36_3rep,mstnet,Pinch,0.951754
intra_loso_session__VP_01__2026-03-20_14:18:36_3rep,mstnet,Tripod,0.95279
intra_loso_session__VP_01__2026-03-20_14:20:18_3rep,mstnet,Rest,0.93578
intra_loso_session__VP_01__2026-03-20_14:20:18_3rep,mstnet,Fist,0.885177
intra_loso_session__VP_01__2026-03-20_14:20:18_3rep,mstnet,Pinch,0.955157
intra_loso_session__VP_01__2026-03-20_14:20:18_3rep,mstnet,Tripod,0.94433
intra_loso_session__VP_01__2026-03-24_08-57-34_3rep,mstnet,Rest,0.96208
intra_loso_session__VP_01__2026-03-24_08-57-34_3rep,mstnet,Fist,0.933025
intra_loso_session__VP_01__2026-03-24_08-57-34_3rep,mstnet,Pinch,0.989201
intra_loso_session__VP_01__2026-03-24_08-57-34_3rep,mstnet,Tripod,0.980306
intra_loso_session__VP_01__2026-03-24_09-35-44_3rep,mstnet,Rest,0.795876
intra_loso_session__VP_01__2026-03-24_09-35-44_3rep,mstnet,Fist,0.902692
intra_loso_session__VP_01__2026-03-24_09-35-44_3rep,mstnet,Pinch,0.666667
intra_loso_session__VP_01__2026-03-24_09-35-44_3rep,mstnet,Tripod,0.677273
intra_loso_session__VP_01__2026-03-25_10-21-07_5rep,mstnet,Rest,0.077374
intra_loso_session__VP_01__2026-03-25_10-21-07_5rep,mstnet,Fist,0.187896
intra_loso_session__VP_01__2026-03-25_10-21-07_5rep,mstnet,Pinch,0.354787
intra_loso_session__VP_01__2026-03-25_10-21-07_5rep,mstnet,Tripod,0.041943
intra_loso_session__VP_01__2026-03-25_13-36-55_3rep,mstnet,Rest,0.980349
intra_loso_session__VP_01__2026-03-25_13-36-55_3rep,mstnet,Fist,0.967603
intra_loso_session__VP_01__2026-03-25_13-36-55_3rep,mstnet,Pinch,0.769231
intra_loso_session__VP_01__2026-03-25_13-36-55_3rep,mstnet,Tripod,0.831418
intra_loso_session__VP_01__2026-03-25_13-55-45_3rep,mstnet,Rest,0.973094
intra_loso_session__VP_01__2026-03-25_13-55-45_3rep,mstnet,Fist,0.987069
intra_loso_session__VP_01__2026-03-25_13-55-45_3rep,mstnet,Pinch,0.969027
intra_loso_session__VP_01__2026-03-25_13-55-45_3rep,mstnet,Tripod,0.970339
intra_loso_session__VP_01__2026-03-26_12-38-48_3rep,mstnet,Rest,0.700157
intra_loso_session__VP_01__2026-03-26_12-38-48_3rep,mstnet,Fist,0.228758
intra_loso_session__VP_01__2026-03-26_12-38-48_3rep,mstnet,Pinch,0.0
intra_loso_session__VP_01__2026-03-26_12-38-48_3rep,mstnet,Tripod,0.161359
intra_loso_session__VP_01__2026-03-30_09-32-13_3rep,mstnet,Rest,0.909278
intra_loso_session__VP_01__2026-03-30_09-32-13_3rep,mstnet,Fist,0.941176
intra_loso_session__VP_01__2026-03-30_09-32-13_3rep,mstnet,Pinch,0.259259
intra_loso_session__VP_01__2026-03-30_09-32-13_3rep,mstnet,Tripod,0.742475
intra_loso_session__VP_01__2026-03-30_09-41-33_3rep,mstnet,Rest,0.895928
intra_loso_session__VP_01__2026-03-30_09-41-33_3rep,mstnet,Fist,0.965217
intra_loso_session__VP_01__2026-03-30_09-41-33_3rep,mstnet,Pinch,0.765385
intra_loso_session__VP_01__2026-03-30_09-41-33_3rep,mstnet,Tripod,0.831731
intra_loso_session__VP_01__2026-04-27_09-29-56_3rep,mstnet,Rest,0.817552
intra_loso_session__VP_01__2026-04-27_09-29-56_3rep,mstnet,Fist,0.685279
intra_loso_session__VP_01__2026-04-27_09-29-56_3rep,mstnet,Pinch,0.711864
intra_loso_session__VP_01__2026-04-27_09-29-56_3rep,mstnet,Tripod,0.776181
intra_loso_session__VP_01__2026-04-30_09-04-04_3rep,mstnet,Rest,0.0
intra_loso_session__VP_01__2026-04-30_09-04-04_3rep,mstnet,Fist,0.970492
intra_loso_session__VP_01__2026-04-30_09-04-04_3rep,mstnet,Pinch,0.910683
intra_loso_session__VP_01__2026-04-30_09-04-04_3rep,mstnet,Tripod,0.926606
intra_loso_session__VP_01__2026-04-30_09-24-27_3rep,mstnet,Rest,0.0
intra_loso_session__VP_01__2026-04-30_09-24-27_3rep,mstnet,Fist,1.0
intra_loso_session__VP_01__2026-04-30_09-24-27_3rep,mstnet,Pinch,0.927027
intra_loso_session__VP_01__2026-04-30_09-24-27_3rep,mstnet,Tripod,0.945946
intra_loso_session__VP_01__2026-04-30_09-51-33_3rep,mstnet,Rest,0.0
intra_loso_session__VP_01__2026-04-30_09-51-33_3rep,mstnet,Fist,0.95356
intra_loso_session__VP_01__2026-04-30_09-51-33_3rep,mstnet,Pinch,0.912075
intra_loso_session__VP_01__2026-04-30_09-51-33_3rep,mstnet,Tripod,0.117647
intra_loso_session__VP_01__2026-04-30_09-58-03_3rep,mstnet,Rest,0.0
intra_loso_session__VP_01__2026-04-30_09-58-03_3rep,mstnet,Fist,1.0
intra_loso_session__VP_01__2026-04-30_09-58-03_3rep,mstnet,Pinch,0.970899
intra_loso_session__VP_01__2026-04-30_09-58-03_3rep,mstnet,Tripod,0.915254
intra_loso_session__VP_01__2026-04-30_10-25-22_3rep,mstnet,Rest,0.0
intra_loso_session__VP_01__2026-04-30_10-25-22_3rep,mstnet,Fist,0.952703
intra_loso_session__VP_01__2026-04-30_10-25-22_3rep,mstnet,Pinch,0.946939
intra_loso_session__VP_01__2026-04-30_10-25-22_3rep,mstnet,Tripod,1.0
intra_loso_session__VP_01__2026-04-30_11-12-19_3rep,mstnet,Rest,0.0
intra_loso_session__VP_01__2026-04-30_11-12-19_3rep,mstnet,Fist,0.718894
intra_loso_session__VP_01__2026-04-30_11-12-19_3rep,mstnet,Pinch,0.0
intra_loso_session__VP_01__2026-04-30_11-12-19_3rep,mstnet,Tripod,0.831291
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,mstnet,Fist,0.998926
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,mstnet,Pinch,0.971808
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,mstnet,Tripod,0.945122
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,mstnet,Rest,0.0
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,mstnet,Fist,0.374046
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,mstnet,Pinch,0.294849
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,mstnet,Tripod,0.0
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,mstnet,Rest,0.0
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,mstnet,Fist,0.986957
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,mstnet,Pinch,1.0
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,mstnet,Tripod,1.0
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,mstnet,Rest,0.0
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,mstnet,Fist,0.997877
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,mstnet,Pinch,0.997877
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,mstnet,Tripod,1.0
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,mstnet,Rest,0.932777
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,mstnet,Fist,0.944
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,mstnet,Pinch,0.839286
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,mstnet,Tripod,0.916505
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,mstnet,Rest,0.570222
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,mstnet,Fist,0.467871
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,mstnet,Pinch,0.673469
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,mstnet,Tripod,0.885496
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,mstnet,Rest,0.660603
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,mstnet,Fist,0.646749
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,mstnet,Pinch,0.320261
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,mstnet,Tripod,0.328638
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,mstnet,Rest,0.743012
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,mstnet,Fist,0.46087
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,mstnet,Pinch,0.0
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,mstnet,Tripod,0.004008
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,mstnet,Rest,0.605928
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,mstnet,Fist,0.58193
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,mstnet,Pinch,0.017021
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,mstnet,Tripod,0.293501
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,mstnet,Rest,0.969605
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,mstnet,Fist,0.831791
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,mstnet,Pinch,0.812178
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,mstnet,Tripod,0.581538
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,mstnet,Rest,0.928416
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,mstnet,Fist,0.970787
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,mstnet,Pinch,0.856549
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,mstnet,Tripod,0.795349
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,mstnet,Rest,0.962882
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,mstnet,Fist,0.978632
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,mstnet,Pinch,0.783242
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,mstnet,Tripod,0.641834
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,mstnet,Rest,0.91828
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,mstnet,Fist,0.886128
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,mstnet,Pinch,0.498382
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,mstnet,Tripod,0.748201
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,mstnet,Rest,0.938821
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,mstnet,Fist,0.886256
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,mstnet,Pinch,0.875847
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,mstnet,Tripod,0.852713
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,mstnet,Rest,0.971739
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,mstnet,Fist,0.973333
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,mstnet,Pinch,0.829384
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,mstnet,Tripod,0.860082
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,mstnet,Rest,0.965971
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,mstnet,Fist,0.986842
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,mstnet,Pinch,0.760784
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,mstnet,Tripod,0.674938
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,mstnet,Rest,0.44208
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,mstnet,Fist,0.301486
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,mstnet,Pinch,0.060677
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,mstnet,Tripod,0.06518
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,mstnet,Rest,0.515412
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,mstnet,Fist,0.02008
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,mstnet,Pinch,0.0
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,mstnet,Tripod,0.0
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,mstnet,Rest,0.577619
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,mstnet,Fist,0.244499
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,mstnet,Pinch,0.07566
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,mstnet,Tripod,0.058577
